Kingdom,Phylum,Class,Order,Family,Genus,Species
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Massalongiaceae,Polychidium,Polychidium
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,NA,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Nephromataceae,Nephroma,NA
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Nephromataceae,Nephroma,Nephroma
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Fuscopannaria,Fuscopannaria
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Pannaria,Pannaria
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Parmeliella,Parmeliella
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Psoroma,Psoroma
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Psorophorus,Psorophorus
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Peltigera,NA
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Peltigera,Peltigera
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Sinuicella,Sinuicella
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Solorina,Solorina
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Placynthiaceae,Leciophysma,Leciophysma
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Placynthiaceae,Leptochidium,Leptochidium
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Placynthiaceae,Placynthium,Placynthium
Eukaryota,Ascomycota,Lecanoromycetes,Peltigerales,Vahliellaceae,Vahliella,Vahliella
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Coccotremataceae,Coccotrema,Coccotrema
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Coccotremataceae,Gyalectaria,Gyalectaria
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Dibaeis,Dibaeis
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Icmadophila,Icmadophila
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Siphula,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Siphula,Siphula
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Icmadophilaceae,Thamnolia,Thamnolia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Agrestia,Agrestia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Agrestia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspicilia,Aspicilia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspicilia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspiciliella,Aspiciliella
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Aspiciliella,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Circinaria,Circinaria
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Circinaria,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Lobothallia,Lobothallia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Megaspora,Megaspora
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,Teuvoa,Teuvoa
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Microcaliciaceae,Microcalicium,Microcalicium
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Miltideaceae,Miltidea,Miltidea
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Ochrolechiaceae,Ochrolechia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Ochrolechiaceae,Ochrolechia,Ochrolechia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Agyrium,Agyrium
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Lepra,Lepra
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Loxosporopsis,Loxosporopsis
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Pertusaria,NA
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Pertusaria,Pertusaria
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Pseudosagedia,Pseudosagedia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Thamnochrolechia,Thamnochrolechia
Eukaryota,Ascomycota,Lecanoromycetes,Pertusariales,Pertusariaceae,Varicellaria,Varicellaria
Eukaryota,Ascomycota,Lecanoromycetes,Rhizocarpales,Rhizocarpaceae,Rhizocarpon,NA
Eukaryota,Ascomycota,Lecanoromycetes,Rhizocarpales,Rhizocarpaceae,Rhizocarpon,Rhizocarpon
Eukaryota,Ascomycota,Lecanoromycetes,Rhizocarpales,Sporastatiaceae,Sporastatia,Sporastatia
Eukaryota,Ascomycota,Lecanoromycetes,Sarrameanales,Sarrameanaceae,Loxospora,Loxospora
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Brigantiaeaceae,Brigantiaea,Brigantiaea
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Letrouitiaceae,Letrouitia,Letrouitia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Megalosporaceae,Austroblastenia,Austroblastenia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Megalosporaceae,Megaloblastenia,Megaloblastenia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Megalosporaceae,Megalospora,Megalospora
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Megalosporaceae,Sipmaniella,Sipmaniella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Amundsenia,Amundsenia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Athallia,Athallia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Austroplaca,Austroplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Blastenia,Blastenia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Brownliella,Brownliella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Bryoplaca,Bryoplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Calogaya,Calogaya
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Calogaya,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,Caloplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Cerothallia,Cerothallia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Coppinsiella,Coppinsiella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Dijigiella,Dijigiella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Dufourea,Dufourea
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Dufourea,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Eilifdahlia,Eilifdahlia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Elenkiniana,Elenkiniana
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Filsoniana,Filsoniana
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Flavoplaca,Flavoplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Flavoplaca,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Follmannia,Follmannia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Fulgensia,Fulgensia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Fulgogasparrea,Fulgogasparrea
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gallowayella,Gallowayella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gintarasiella,Gintarasiella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gondwania,Gondwania
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gyalolechia,Gyalolechia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gyalolechia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Harusavskia,Harusavskia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Hosseusiella,Hosseusiella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Huneckia,Huneckia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Ikaeria,Ikaeria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Jasonhuria,Jasonhuria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Jesmurraya,Jesmurraya
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Josefpoeltia,Josefpoeltia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Kaernefia,Kaernefia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Klauderuiella,Klauderuiella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Lacrima,Lacrima
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Langeottia,Langeottia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Laundonia,Laundonia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Lazarenkoiopsis,Lazarenkoiopsis
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Leproplaca,Leproplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Leproplaca,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Loekoesia,Loekoesia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Marchantiana,Marchantiana
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Mikhtomia,Mikhtomia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,NA,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Nevilleiella,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Niorma,Niorma
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Oceanoplaca,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Oceanoplaca,Oceanoplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Olegblumia,Olegblumia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Orientophila,Orientophila
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Ovealmbornia,Ovealmbornia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Oxneria,Oxneria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Oxneriopsis,Oxneriopsis
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Pachypeltis,Pachypeltis
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Parvoplaca,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Phaeoplaca,Phaeoplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Polycauliona,Polycauliona
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Pyrenodesmia,Pyrenodesmia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Rehmanniella,Rehmanniella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Rufoplaca,Rufoplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Rusavskia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Rusavskia,Rusavskia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Scutaria,Scutaria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Seirophora,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Seirophora,Seirophora
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Shackletonia,Shackletonia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Solitaria,Solitaria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Squamulea,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Stellarangia,Stellarangia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Sucioplaca,Sucioplaca
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Tassiloa,Tassiloa
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Tayloriella,Tayloriella
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes,Teloschistes
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teuvoahtiana,Teuvoahtiana
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Upretia,Upretia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Usnochroma,Usnochroma
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Variospora,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Variospora,Variospora
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Villophora,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Villophora,Villophora
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Wetmoreana,Wetmoreana
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthocarpia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthocarpia,Xanthocarpia
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthomendoza,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthomendoza,Xanthomendoza
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthopeltis,Xanthopeltis
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria,NA
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria,Xanthoria
Eukaryota,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Yoshimuria,Yoshimuria
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Ducatina,Ducatina
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Lambiella,Lambiella
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Placopsis,Placopsis
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Placynthiella,Placynthiella
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Ptychographa,Ptychographa
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Rimularia,Rimularia
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapelia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapelia,Trapelia
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapeliopsis,NA
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapeliopsis,Trapeliopsis
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Xylographa,NA
Eukaryota,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Xylographa,Xylographa
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Elixiaceae,Elixia,Elixia
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Fuscideaceae,Fuscidea,Fuscidea
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Fuscideaceae,Maronea,NA
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Ophioparmaceae,Hypocenomyce,Hypocenomyce
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Ophioparmaceae,Ophioparma,NA
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Ropalosporaceae,Ropalospora,Ropalospora
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia,Lasallia
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia,NA
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Umbilicaria,NA
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Umbilicaria,Umbilicaria
Eukaryota,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Xylopsora,Xylopsora
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Chaetomella,Chaetomella
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Chaetomella,NA
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,NA,NA
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Pilidium,NA
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Pilidium,Pilidium
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Synchaetomella,Synchaetomella
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Chaetomellaceae,Xeropilidium,Xeropilidium
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Cyclaneusma,Cyclaneusma
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Marthamyces,Marthamyces
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Marthamyces,NA
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Mellitiosporium,Mellitiosporium
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Propolis,Propolis
Eukaryota,Ascomycota,Leotiomycetes,Chaetomellales,Marthamycetaceae,Ramomarthamyces,Ramomarthamyces
Eukaryota,Ascomycota,Leotiomycetes,Cyttariales,Cyttariaceae,Cyttaria,Cyttaria
Eukaryota,Ascomycota,Leotiomycetes,Cyttariales,Cyttariaceae,Cyttaria,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Arthrocladiella,Arthrocladiella
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Blumeria,Blumeria
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Blumeria,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Brasiliomyces,Brasiliomyces
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Bulbomicroidium,Bulbomicroidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Caespitotheca,Caespitotheca
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Cystotheca,Cystotheca
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Cystotheca,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Euoidium,Euoidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Leveillula,Leveillula
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Leveillula,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Microidium,Microidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,NA,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Neoerysiphe,Neoerysiphe
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Oidium,Oidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Parauncinula,Parauncinula
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Phyllactinia,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Phyllactinia,Phyllactinia
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Pleochaeta,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Pleochaeta,Pleochaeta
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Pseudoidium,Pseudoidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Salmonomyces,Salmonomyces
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Sawadaea,NA
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Sawadaea,Sawadaea
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Setoidium,Setoidium
Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Striatoidium,Striatoidium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Amorphothecaceae,Amorphotheca,Amorphotheca
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Amorphothecaceae,Amorphotheca,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Arachnopezizaceae,Arachnopeziza,Arachnopeziza
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Arachnopezizaceae,Arachnopeziza,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Arachnopezizaceae,Eriopezia,Eriopezia
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Ascocorticiaceae,Ascocorticium,Ascocorticium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Bryoglossaceae,Bryoglossum,Bryoglossum
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Calloria,Calloria
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Duebenia,Duebenia
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Lanceolata,Lanceolata
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Populomyces,Populomyces
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Calloriaceae,Tricellula,Tricellula
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Cenangiopsis,Cenangiopsis
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Cenangium,Cenangium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Chlorencoelia,Chlorencoelia
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Chlorencoelia,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Crumenulopsis,Crumenulopsis
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Encoelia,Encoelia
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Fabrella,Fabrella
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Heyderia,Heyderia
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Meria,Meria
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Mycosphaerangium,Mycosphaerangium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Neomelanconium,Neomelanconium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Sarcotrochila,Sarcotrochila
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Trochila,Trochila
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cenangiaceae,Velutarina,Velutarina
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chlorociboriaceae,Brahmaculus,Brahmaculus
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chlorociboriaceae,Chlorociboria,Chlorociboria
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chlorospleniaceae,Chlorosplenium,Chlorosplenium
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chlorospleniaceae,Chlorosplenium,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Chrysodiscaceae,Chrysodisca,Chrysodisca
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cochlearomycetaceae,Cochlearomyces,Cochlearomyces
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cochlearomycetaceae,Satchmopsis,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cochlearomycetaceae,Satchmopsis,Satchmopsis
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,Ameghiniella,Ameghiniella
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,Annabella,Annabella
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,Cordierites,NA
Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Cordieritidaceae,Diplocarpa,Diplocarpa
